"text","categoria"
"So sad at the news of London Bridge. I hope and pray that everyone is ok",4
"My heart goes out to London. Prayers for the victims and their families. It's too sad for words.",4
"When will the left understand that singing a couple of sad songs  holding vigils  and creating a LoveNotHate campaign fails?",4
"Additional sadness on top of an already heartbreaking event. Thoughts and prayers with all of those affected     /status/871387508919201793 â€¦",4
"Awful and sad",4
"Prayers to London and all of the UK during this sad and unbelievably tragic time. This is unbelievable. There are no words....",4
"Thinking of everyone affected last night  so sad when is this going to end",4
"So sad to hear about London.",4
"Forget your hashtags Forget your vigils Forget your sad songs Radical Islam is at war with us When do we fight Back?",4
"Anger and sadness is all I'm feeling today. Now waiting for another disappointing soft response",4
"praying for london at this sad time",4
" has released a hate in this world that we've never seen he's the true terrorist sad Sad Man",4
"A sad reflection of the times we are in as we lower our flags in respect to the fallen for the 3 rd time in recent months",4
"So hide in a corner & hope police show up in time  So sad ppl in UK can't protect themselves! 90% police force are unarmed",4
"It's sad to see my country not tackling Islam head on but instead distancing Islam from all blame of these extreme attacks.",4
"  Students sad to see the Senate House flag is not lowered today. We've been told there is no one on-site who can deal.",4
"So sad that more and more people are being murdered! my prayers are with the victims of  abs their families.",4
"they can only respond to actions mainly  sadly more will die unless this is met head on.     us/871302298223484928 â€¦",4
"I was born and grew up in London for 7 yrs. Am saddened by the recent turn of events. My heart goes out to people of London.",4
"Deeply saddened about  . Our thoughts and prayers are with the fellow Londoners.",4
"So sad to hear about another attack in Britain. Prayers for the families of the victims and prayers for the country",4
"It's sad to hear about the  -let's pray for the victims    instagram.com/p/BU62IjvgwhD/",4
"So sad... these things happen way too often",4
"It's sad that many who follow islam peacefully do not see that violence & oppression are at the root of this religion.",4
"I really sad to hear one more time a terrorist attack in London which left 7 people die and 50 were injured.  +++",4
"My heart is sad today hearing about the awful events in London last night. So terrifying & tragic.",4
"So sad to wake up this morning to 7 killed on  . Our thoughts are with our UK friends.",4
" and her bosses in Washington Israel Saudi want to ramp up their crusade in Syria Iraq Yemen  is only a pretext",4
"We are saddened to hear of the events at  last night. If you have been affected and need to talk please call us free",4
"My thoughts out to everyone  this is so sad.... I'm so sorry  all the love",4
"A great London song for a sad but not broken city     â€¦  instagram.com/p/BU61vVHFAqX/",4
"Yes it's very sad",4
"(2/2)  and sad for my Muslim neighbors who will have to go through being blamed for something they didn't do  yet again.",4
"I'm very sad for my adopted city today. Sad for lives lost  sad that news coverage proved it an effective tactic  and (1/2)",4
"unbelievable with what's happened again last night in  .I m ashamed to live in this world feeling sad for families & victims",4
"Govt should introduce programmes to educate local communities to prevent radicalisation! It's so sad that this is happening",4
" it's really been really sad this month  spread love and be kind Terrorism has no religion",4
"Manchester  London  threats against the Manchester Benefit concert? Why This is just sad.",4
"So sad today to wake up to this news.",4
"So saddened by these terror attacks. They are senseless and such a waste of life!",4
"So sad to hear the news about London  we need to keep strong as a county and fight back  this has to end",4
"Instead of being sad about  why don't we fight back? Let's plan an attack on these fools instead of sitting back crying.",4
"I'm sad to say  watching another guest on    the U.K. still seems to think velvet gloves are part of the solution.",4
"i really can't find the right words to express how heartbroken  upset  sad i really am every time an attack happens anymore.",4
"Can't stop feeling sad about what happened yesterday. How can some people be so cruel?!",4
"Shocked  saddened at what is going on in England. Prayers for all involved.",4
"Friends and not-friends in London  stay safe! Woke up  reading about  and now I'm sad again about what's wrong in the world.",4
"They're just laughing at the stupid infidels that refuse to stop them. If I was a muzzie I would be laughing too. It's sad.",4
"Such sad news. Thoughts are with the victims and their family.",4
"Incredibly sad and disheartened this morning by the news from London. My thoughts with all affected.",4
"This. This matters because so many people  sadly  will be told it hasn't happened.",4
"That is pretty damn sad to see...What the hell was their point or are they just pure damn ignorant?",4
"sad that it's becoming so normal to hear of attacks like this",4
"I'm deeply saddened by the recent events in the  .     when is this going to stop [?]",4
"No words  just sadness for our city and the beautiful life we lead here in LondonTown    ift.tt/2rSUWnD",4
"Thinking of all my friends in London and hope everyone is safe. A sad day     the",4
"Throwback collaboration from  and  South very appropriate on this sad day",4
"Feeling very sad and angry about last nights recent incident in a string of attacks  .  for community love.",4
"Nothing saddens me more than not feeling safe in the two places I call home.",4
"Hope media don't name  murderers. I don't want to know anything about their sad pathetic lives",4
"Such a sad thing to happen to London  especially so close to the Manchester bombing",4
"another sad day. when will it end",4
"Words can't sum up the sadness following  terror attack... I pray with my birth country...",4
"Some people would shamelessly say anything to be the centre of attention. It's extremely sad  if you ask me.     p/status/871331574649901056 â€¦",4
"Not Muslims  they were extremists hiding behind the Muslim name. Your view is misguided and hateful  sad for one so young    71164840890576902 â€¦",4
"Help the Syrian children from the terror of Assad",4
"Deeply sadden by what happened last night in  my thoughts & prayers goes out to all affected.",4
"Waking up to the sad news London my hometown glory .. Stay strong",4
"So sad to hear about  and  . Hope everyone stays safe and the authorities get to the bottom of it.",4
"I am gutted  saddened  angry and confused. My heart is breaking reading the news about last nights events in London",4
"I'm sad I'm having to say it again so soon after  &  but THANK YOU to all Emergency Services",4
"thoughts and prayers to families of those who sadly died in last night terrorist attack  and those in hospital",4
"Feeling extremely sad over what happened in  . What is going on in this world n where is it leading towards!!!",4
"So saddened to hear the news of  what is this world coming to!",4
"RIP to those that sadly died  thoughts are with those involved",4
"Words cannot express how saddened I am by this terrible news. My heart goes out to all those affected",4
"We are deeply saddened by this horrific news. Our thoughts and prayers go out to all the victims and those affected",4
"I feel depressed  angry and sad! My thoughts and prayers are with the victims. God damn the terrorists!",4
"so sad  attacks",4
"My thoughts go out to everyone in London today. Such sad news",4
" President Assad today: You cannot talk about terrorism and Saudi Arabia as two separate entities.",4
"And that's so sad these people were not in the wrong place  they were just in a place living life",4
"   Our thoughts are sadly once again with innocent people murdered and injured by maniacs   status/871290349263761409 â€¦",4
"Our thoughts and prayers are with  during this sad times",4
"So so sad",4
"So terribly sad that this has happened to my neighbourhood  my heart goes out to all those who have been affected.",4
"so sad upon hearing the attack in london.",4
" stop talking about how sad these attacks are and tell the nation how you're gonna act! Enough is enough now!!",4
"Now London. What a sad world we live in. When will we learn extremists have no place in our world.",4
"Terrible what happened but this just makes me sad. She's such a racist Twat.",4
"What is the world coming to? These attacks need to stop. So sad",4
"So sad and devastating what is happening in the world",4
"Shocked and saddened to hear about the  attacks! Our thoughts go out to everyone affected!",4
"Having crossed  twice a day for nearly 6 years I have no words to express my horror & sadness atm. Terrorism has no religion.",4
"These sadistic  sardonic  insanely psychotic  masochistic terrorist and their sick ideology must be eliminated!",4
"Very sad what happened last night people stay safe",4
"Very saddened to hear the terrorist attack in London  our condonlences to all affected",4
"Very sad to hear of the 7 people who died in the London attack. Anger and hate will prevail unless we think/act differently.",4
"Richard Angell being a splendid ambassador for London on BBC news right now.",4
"Such sad news again from my home town. I wish we knew the answer to what could be done",4
"Supporting the families of the people that have sadly died",4
"We are deeply saddened to hear of the events at  last night. If you have been affected and need to talk please call us free.",4
